trade_id,symbol,side,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,quantity,pnl,pnl_pct,fees,rr_planned,outcome,platform,timeframe_hint,source_image,source_path,capture_ts_from_name,confidence,field_confidence,dedupe_key,dataset_version,ocr_n_labels,ocr_n_gray,ocr_n_green,ocr_n_red,ocr_raw_preview,validation_issues,flags
a7b0bd3d149feabb,BTCUSDT,short,2026-08-27 21:26:48,,80448.97,,,80085.66,,,,,,open,TradingView,M5,Screenshot_20260827-212648.TradingView.png,D:\Danilo\Trading\Cursor Trading\assets\images\Operaciones del celular desde 1 abril hasta 17 septiembre\Screenshot_20260827-212648.TradingView.png,2026-08-27 21:26:48,0.849,"{""entry"": 0.95, ""take_profit"": 0.8960081458091735, ""side"": 0.65, ""symbol"": 0.9, ""capture_ts"": 0.95}",8bab67e290e6,v_ops_apr_sep,20,2,2,0,"9:26 Vo 自82% LTE 81.000,000 80.900,000 Maximo 80.806,760 80.740,630 80.700,000 80.600,000 80.500,000 80.448,970 80.408,330 80.294,670 80.249,580 80.200,000 80.085,660 03:12 80.000,320 79.900,000 79.800,000 Minimo 79.749,700 79.700,000 79.60",[],
b223e90ff43702fd,BTCUSDT,,2026-08-28 23:09:26,,77889.11,,77557.01,77509.78,,,,,1.142,open,TradingView,M5,Screenshot_20260828-230926.TradingView.png,D:\Danilo\Trading\Cursor Trading\assets\images\Operaciones del celular desde 1 abril hasta 17 septiembre\Screenshot_20260828-230926.TradingView.png,2026-08-28 23:09:26,0.898,"{""entry"": 0.95, ""take_profit"": 0.8954867029190063, ""stop_loss"": 0.8479849290847778, ""symbol"": 0.9, ""capture_ts"": 0.95}",c94871843a65,v_ops_apr_sep,22,2,1,1,"11:09 Vo 自78% LTE 78.120,000 78.080,293 78.040,000 78.000,000 Maximo 77.963,920 77.920,000 77.889,110 77.845,870 77.800,000 77.755,470 77.720,000 77.680,000 77.640,000 77.600,000 77.557,010 00:35 17530000 77.509,780 230000 77.480,000 77.440","[""missing_side""]",missing_side
2ff0fd1aa63d9aa6,BTCUSDT,short,2026-08-29 14:21:36,,78132.6,,78279.02,77791.32,,,,,2.331,open,TradingView,M5,Screenshot_20260829-142136.TradingView.png,D:\Danilo\Trading\Cursor Trading\assets\images\Operaciones del celular desde 1 abril hasta 17 septiembre\Screenshot_20260829-142136.TradingView.png,2026-08-29 14:21:36,0.898,"{""entry"": 0.95, ""take_profit"": 0.8989173817634583, ""stop_loss"": 0.8420845580101013, ""side"": 0.9, ""symbol"": 0.9, ""capture_ts"": 0.95}",857d05e85325,v_ops_apr_sep,22,3,2,1,"2:21 Vo 白59% LTE 78.520,000 78.480,000 78.440,000 78.400,000 78.360,000 Maximo 78330.000 78.317,610 78.279,020 03:25 78.240,000 78.200,000 78.160,000 :00 78.132,600 70.1Z0,000 78.080,293 78.040,000 14:00 78.000,000 77.960,000 77.920,000 13:",[],
9d423b6f602e6184,BTCUSDT,short,2026-08-30 14:55:02,,79294.63,,,78721.12,,,,,,open,TradingView,M5,Screenshot_20260830-145502.TradingView.png,D:\Danilo\Trading\Cursor Trading\assets\images\Operaciones del celular desde 1 abril hasta 17 septiembre\Screenshot_20260830-145502.TradingView.png,2026-08-30 14:55:02,0.85,"{""entry"": 0.95, ""take_profit"": 0.8984305214881898, ""side"": 0.65, ""symbol"": 0.9, ""capture_ts"": 0.95}",aa81bf0a8315,v_ops_apr_sep,20,2,3,0,"2:55 Inv Vo3 白71% LTE Metric Value 79.900,000 Optimal length 25.47 (25) Memory 500 Goal Balanced 79.800,000 Trend Bearish 79.700,000 79.600,000 79.500,000 Maximo 79.400,000 0.05 @79184.50 79.294,630 0.05 @79071 88 0.05 79.200,000 个 ? 79068.",[],
167c33f3662653f1,BTCUSDT,long,2026-08-31 09:42:50,,77890.69,,77586.72,78582.9,,,,,2.277,open,TradingView,M5,Screenshot_20260831-094250.TradingView.png,D:\Danilo\Trading\Cursor Trading\assets\images\Operaciones del celular desde 1 abril hasta 17 septiembre\Screenshot_20260831-094250.TradingView.png,2026-08-31 09:42:50,0.888,"{""entry"": 0.8988543343544007, ""take_profit"": 0.8978213238716126, ""stop_loss"": 0.8448856925964356, ""side"": 0.9, ""symbol"": 0.9, ""capture_ts"": 0.95}",a9d2bfb9accf,v_ops_apr_sep,20,1,2,1,"9:42 Vo3 白64% LTE Metric Value 79.800,000 Optimal length 22.44 (22) Memory 500 79.600,000 Goal Balanced Trend Bullish 79.400,000 79.200,000 79.000,000 Maximo 78.802,000 78.752,457 0.1@78527.99 78.582,900 02:11 78.400,000 78.276,814 78.200,0",[],
39f1a596c47713db,BTCUSDT,,2026-08-31 17:35:27,,79380.3,,78690.01,78600.37,,,,,1.13,open,TradingView,M5,Screenshot_20260831-173527.TradingView.png,D:\Danilo\Trading\Cursor Trading\assets\images\Operaciones del celular desde 1 abril hasta 17 septiembre\Screenshot_20260831-173527.TradingView.png,2026-08-31 17:35:27,0.899,"{""entry"": 0.95, ""take_profit"": 0.8964374303817749, ""stop_loss"": 0.8487623572349549, ""symbol"": 0.9, ""capture_ts"": 0.95}",3207888e16df,v_ops_apr_sep,21,2,1,1,"5:35 Vo 30% LTE Metric Value 79.800,000 Optimal length 23.39 (23) Memory 500 79.700,000 Goal Balanced Trend Bearish 79.600,000 79.500,000 79.400.000 79.380,300 0.05 @79107.98 79.300,000 Maximo 79.250,000 79.200,000 79.104,140 0.05 @78883.68","[""missing_side""]",missing_side
2c0d71532899b4a4,BTCUSDT,long,2026-09-01 12:08:50,,77843.04,,77546.01,78496.21,,,,,2.199,open,TradingView,,Screenshot_20260901-120850.TradingView.png,D:\Danilo\Trading\Cursor Trading\assets\images\Operaciones del celular desde 1 abril hasta 17 septiembre\Screenshot_20260901-120850.TradingView.png,2026-09-01 12:08:50,0.885,"{""entry"": 0.8941510105133057, ""take_profit"": 0.8913854169845581, ""stop_loss"": 0.8417678308486939, ""side"": 0.9, ""symbol"": 0.9, ""capture_ts"": 0.95}",230fa6d425d6,v_ops_apr_sep,11,1,1,1,"78.581,290 78.496,210 Maximo 78.424,000 78.200,000 78.000,000 77.843,040 7.000,000 77.591850 77.546,010 01:11 3:00 77.400,000 Minimo 77.318,000 12:00 77.200,000 70,0 50,0 43,0 39,7 30",[],
64e2e63e569c452a,BTCUSDT,long,2026-09-01 18:41:53,,77171.9,,76940.49,77558.0,,,,,1.668,open,TradingView,M5,Screenshot_20260901-184153.TradingView.png,D:\Danilo\Trading\Cursor Trading\assets\images\Operaciones del celular desde 1 abril hasta 17 septiembre\Screenshot_20260901-184153.TradingView.png,2026-09-01 18:41:53,0.889,"{""entry"": 0.899595468044281, ""take_profit"": 0.8971461939811707, ""stop_loss"": 0.8479318141937255, ""side"": 0.9, ""symbol"": 0.9, ""capture_ts"": 0.95}",76049d0cbfdb,v_ops_apr_sep,22,1,2,1,"6:41 Vo 自86% LTE 78.400,000 78.300,000 78.200,000 78.100,000 78.000,000 77.900,000 77.800,000 77.705,322 Maximo 77.624,600 77.558,000 03:08 77.481,330 77.400,000 77.300,000 77.200.000 00:6 77.171,900 77.100,000 77.000,000 8:00 76.940,490 /6",[],
5d9047b6d01759e6,BTCUSDT,long,2026-09-02 12:09:37,,77634.38,,77096.75,120210.0,,,,,79.191,open,TradingView,,Screenshot_20260902-120937.TradingView.png,D:\Danilo\Trading\Cursor Trading\assets\images\Operaciones del celular desde 1 abril hasta 17 septiembre\Screenshot_20260902-120937.TradingView.png,2026-09-02 12:09:37,0.883,"{""entry"": 0.8992052817344667, ""take_profit"": 0.8735062519709269, ""stop_loss"": 0.8408409166336059, ""side"": 0.9, ""symbol"": 0.9, ""capture_ts"": 0.95}",e12f55c7463d,v_ops_apr_sep,16,1,1,1,"77.705,322 77.634,380 Maximo 77.582,000 77.500.000 77.472.310 77.439,000 400.000 77.379,089 77.300,000 77.200,000 2:0 77.120210 77.096,750 00:24 13:00 77.000,000 76.900,000 76.800,000 Minimo 76.748,010 11:00 76.700,000 70,0 63,2 50,0 1% 43,",[],
fe8957310378cadd,BTCUSDT,long,2026-09-02 12:49:13,,77007.43,,76814.04,77397.94,,,,,2.019,open,TradingView,,Screenshot_20260902-124913.TradingView.png,D:\Danilo\Trading\Cursor Trading\assets\images\Operaciones del celular desde 1 abril hasta 17 septiembre\Screenshot_20260902-124913.TradingView.png,2026-09-02 12:49:13,0.886,"{""entry"": 0.8967331528663636, ""take_profit"": 0.892428207397461, ""stop_loss"": 0.8431128978729248, ""side"": 0.9, ""symbol"": 0.9, ""capture_ts"": 0.95}",9df862d1e26b,v_ops_apr_sep,14,1,1,1,"77.800,000 77.705,322 Maximo 77.582,000 77.500,000 77.439,000 77.397,940 00:47 77.300,000 77.200,000 2:00 77.100,000 77.007,430 13:00 76.900,000 76.814,040 11:00 76.700,000 Minimo 76.625,000 70,0 63,2 58,3 50.0",[],
540e60a1b9f2da8f,BTCUSDT_REVIEW,short,2026-09-03 16:08:25,,53730.2,,,53674.613,,,,,,open,TradingView,M5,Screenshot_20260903-160825.TradingView.png,D:\Danilo\Trading\Cursor Trading\assets\images\Operaciones del celular desde 1 abril hasta 17 septiembre\Screenshot_20260903-160825.TradingView.png,2026-09-03 16:08:25,0.55,"{""entry"": 0.95, ""take_profit"": 0.8980088019371033, ""side"": 0.65, ""symbol"": 0.9, ""capture_ts"": 0.95}",0469e4871edd,v_ops_apr_sep,17,2,3,0,"4:08 Vo 白52% LTE 53.820,000 53.800,000 53.780,000 53.760,000 53.740,000 Maximo 53.730,200 53.725,413 53.720,000 53.700,000 53.695,200 53.680,000 53.674,613 53.660,000 53.651,100 01:35 16:00 53.628,600 Minimo 53.617,800 53.600,000 80.0 70,0 ",[],price_regime_conflict
6f1f251213d18681,BTCUSDT,long,2026-09-03 20:35:37,,81204.6,,80961.19,81808.9,,,,,2.483,open,TradingView,M5,Screenshot_20260903-203537.TradingView.png,D:\Danilo\Trading\Cursor Trading\assets\images\Operaciones del celular desde 1 abril hasta 17 septiembre\Screenshot_20260903-203537.TradingView.png,2026-09-03 20:35:37,0.889,"{""entry"": 0.8988358628749848, ""take_profit"": 0.8964654564857484, ""stop_loss"": 0.8474667191505432, ""side"": 0.9, ""symbol"": 0.9, ""capture_ts"": 0.95}",823543929e94,v_ops_apr_sep,22,1,1,1,"8:35 Vo 23% LTE 82.500,000 82.400,000 Maximo 82.300,000 82.200,000 82.091,341 82.000,000 81.900,000 81.808,900 81.700,000 81.600,000 81.500,000 81.400,000 81300.000 81.270,370 81.204,600 81.100,000 19:0 81.000.000 80.961,190 20: 80.900,000 ",[],
a1adca44c201ca3e,BTCUSDT_REVIEW,long,2026-09-04 11:38:01,,53312.8,,53247.3,53456.9,,,,,2.2,open,TradingView,,Screenshot_20260904-113801.TradingView.png,D:\Danilo\Trading\Cursor Trading\assets\images\Operaciones del celular desde 1 abril hasta 17 septiembre\Screenshot_20260904-113801.TradingView.png,2026-09-04 11:38:01,0.55,"{""entry"": 0.8955289554595948, ""take_profit"": 0.8897081255912781, ""stop_loss"": 0.8336766481399536, ""side"": 0.9, ""symbol"": 0.9, ""capture_ts"": 0.95}",1316f6ebb0d2,v_ops_apr_sep,15,1,1,2,"53.680,000 Maximo 53.665,100 53.642,800 53.600,000 53.560,000 53.520,000 53.480,000 53.456,900 53.440,000 53.416,900 02:00 53.360,000 2:00 53.320.000 53.312,800 Minimo 53.287,300 10;900 53.247,300 80.0 70,0 61,9 52,4",[],price_regime_conflict
7e370b0e3356a0ea,BTCUSDT,,2026-09-05 14:45:33,,80241.56,,79887.995,79856.4,,,,,1.089,open,TradingView,,Screenshot_20260905-144533.TradingView.png,D:\Danilo\Trading\Cursor Trading\assets\images\Operaciones del celular desde 1 abril hasta 17 septiembre\Screenshot_20260905-144533.TradingView.png,2026-09-05 14:45:33,0.898,"{""entry"": 0.95, ""take_profit"": 0.8943183732032776, ""stop_loss"": 0.8469739246368408, ""symbol"": 0.9, ""capture_ts"": 0.95}",c299d9075614,v_ops_apr_sep,17,2,2,1,"80.300,000 80.241,560 Maximo 80.200,000 80.150,000 80.100,000 80.078,730 80.050,000 80.000,000 13:0p 79.950,000 14： 79.887,995 79.856,400 04:28 79.800,000 79.770,010 79.750,000 15:00 79.700,000 79.660,770 79.600,000 80,0 70,0 60.0 52,9 50,0","[""missing_side""]",missing_side
1d96b1d1d0fa04c5,BTCUSDT_REVIEW,long,2026-09-07 09:50:56,,53094.904,,,53162.2,,,,,,open,TradingView,,Screenshot_20260907-095056.TradingView.png,D:\Danilo\Trading\Cursor Trading\assets\images\Operaciones del celular desde 1 abril hasta 17 septiembre\Screenshot_20260907-095056.TradingView.png,2026-09-07 09:50:56,0.55,"{""entry"": 0.95, ""take_profit"": 0.8892759013175964, ""side"": 0.65, ""symbol"": 0.9, ""capture_ts"": 0.95}",f3c04f0a3c9a,v_ops_apr_sep,12,2,1,0,"53.180,000 Maximo 53.174,100 53.162,200 53.146,941 53.140,000 53.120,000 53.100.000 53.094,904 08:88:00 53.084,100 53.060,000 Minimo 53.050,600 10: 04:04 53.040,00U",[],price_regime_conflict
e4cdd6c8d24b8fde,BTCUSDT,,2026-09-07 10:50:24,,79099.31,,78899.21,78852.0,,,,,1.236,open,TradingView,,Screenshot_20260907-105024.TradingView.png,D:\Danilo\Trading\Cursor Trading\assets\images\Operaciones del celular desde 1 abril hasta 17 septiembre\Screenshot_20260907-105024.TradingView.png,2026-09-07 10:50:24,0.879,"{""entry"": 0.8919501078128815, ""take_profit"": 0.8843129420280457, ""stop_loss"": 0.8383098220825196, ""symbol"": 0.9, ""capture_ts"": 0.95}",79f1a9b2e07a,v_ops_apr_sep,13,1,2,1,"Maximo 79.691,060 79.600,000 79.556,716 79.500,000 79.399,130 79.300,000 09 79.201,431 79.099,310 79.000,000 10: 78.899,210 78.852,000 04:37 70 700.000 Minimo 78.680,000 11:00 78.600,000 70,0 50,0 48,8 34,2","[""missing_side""]",missing_side
88731031837153a6,BTCUSDT_REVIEW,short,2026-09-08 12:02:31,,53095.019,,,52879.0,,,,,,open,TradingView,,Screenshot_20260908-120231.TradingView.png,D:\Danilo\Trading\Cursor Trading\assets\images\Operaciones del celular desde 1 abril hasta 17 septiembre\Screenshot_20260908-120231.TradingView.png,2026-09-08 12:02:31,0.55,"{""entry"": 0.95, ""take_profit"": 0.8919212126731872, ""side"": 0.65, ""symbol"": 0.9, ""capture_ts"": 0.95}",71c0ddeb731d,v_ops_apr_sep,18,2,2,0,"53.095.019 Maximo 53.085,600 53.075,000 53.045,700 53.025,000 53.000,000 52.975,000 52.950,000 52.926,100 52.900,000 52.879,000 02:29 52.850,000 52.825,000 11:013:00 52.799,800 12:00 52.775,000 52.750,000 52727800 Minimo 52.720,100 52.700,0",[],price_regime_conflict
818299371d00208d,BTCUSDT_REVIEW,long,2026-09-09 12:15:19,,52375.6,,,52509.3,,,,,,open,TradingView,M5,Screenshot_20260909-121519.TradingView.png,D:\Danilo\Trading\Cursor Trading\assets\images\Operaciones del celular desde 1 abril hasta 17 septiembre\Screenshot_20260909-121519.TradingView.png,2026-09-09 12:15:19,0.55,"{""entry"": 0.95, ""take_profit"": 0.8952417635917664, ""side"": 0.65, ""symbol"": 0.9, ""capture_ts"": 0.95}",e0a77f848c4b,v_ops_apr_sep,21,2,1,0,"12:15 Vo 白60% LTE 52.840,000 52.800,000 52.774,500 52.760,000 52.739,889 52.720,000 52.680,000 52.640,000 52.600,000 Maximo 52.579,700 52.563,268 52.520.000 52.509,300 04:42 52.480,000 52.440,000 3:00 52.400,000 52.375,600 52.360.000 52.352",[],price_regime_conflict
2cd30485c0c9c630,BTCUSDT,,2026-09-09 20:21:48,,78908.084,,78188.01,78465.72,,,,,0.614,open,TradingView,M5,Screenshot_20260909-202148.TradingView.png,D:\Danilo\Trading\Cursor Trading\assets\images\Operaciones del celular desde 1 abril hasta 17 septiembre\Screenshot_20260909-202148.TradingView.png,2026-09-09 20:21:48,0.899,"{""entry"": 0.95, ""take_profit"": 0.896923234462738, ""stop_loss"": 0.8482523488998412, ""symbol"": 0.9, ""capture_ts"": 0.95}",7005338657ab,v_ops_apr_sep,19,2,2,1,"8:21 B Vo 95% LTE USDT 79.300,000 79.200,000 79.100,000 79.000,000 Maximo 78.938.550 78.908,084 78.800,000 78.700,000 78.600,000 78.526,242 0000068 78.465,720 78.400,000 78.306,430 78.188,010 03:13 78.100,000 :00 70-000 77.982,060 77.929,37","[""missing_side""]",missing_side
2ba81d88daf48acb,BTCUSDT_REVIEW,long,2026-09-10 09:10:03,,52099.9,,,52542.112,,,,,,open,TradingView,,Screenshot_20260910-091003.TradingView.png,D:\Danilo\Trading\Cursor Trading\assets\images\Operaciones del celular desde 1 abril hasta 17 septiembre\Screenshot_20260910-091003.TradingView.png,2026-09-10 09:10:03,0.55,"{""entry"": 0.8964980590343476, ""take_profit"": 0.89879478931427, ""side"": 0.65, ""symbol"": 0.9, ""capture_ts"": 0.95}",e52354810a48,v_ops_apr_sep,18,1,2,0,"Maximo 52.557,800 52.542,112 52.520,000 52.480,000 52.435,900 52.400,000 52.381,808 52.360,000 52.320,000 52.272,500 52.240,000 52.200,000 08:00 52.160,000 52.120,000 52.099,900 52.079,742 00:60 52.040,000 Minimo 52.013,300 10:00 04:58",[],price_regime_conflict
2d494e9623b12fac,BTCUSDT_REVIEW,long,2026-09-10 09:25:27,,52118.7,,52037.3,52277.1,,,,,1.946,open,TradingView,,Screenshot_20260910-092527.TradingView.png,D:\Danilo\Trading\Cursor Trading\assets\images\Operaciones del celular desde 1 abril hasta 17 septiembre\Screenshot_20260910-092527.TradingView.png,2026-09-10 09:25:27,0.55,"{""entry"": 0.8953614306449891, ""take_profit"": 0.8903873014450073, ""stop_loss"": 0.8326711893081665, ""side"": 0.9, ""symbol"": 0.9, ""capture_ts"": 0.95}",9034e6b2aac4,v_ops_apr_sep,20,1,1,1,"52.600,000 52.542,112 Maximo 52.513,800 52.450.000 52.435,900 52.400.000 52.381,808 52.350,000 52.300,000 52.277,100 52.250,000 52.200,000 08:00 52.150,000 52.118,700 52.100.000 52.079,742 52.050.000 00:60 52.037,300 Minimo 52.006,700 10:00",[],price_regime_conflict
081f342750cc008b,BTCUSDT_REVIEW,long,2026-09-10 15:44:06,,52006.1,,51953.7,52104.6,,,,,1.88,open,TradingView,,Screenshot_20260910-154406.TradingView.png,D:\Danilo\Trading\Cursor Trading\assets\images\Operaciones del celular desde 1 abril hasta 17 septiembre\Screenshot_20260910-154406.TradingView.png,2026-09-10 15:44:06,0.55,"{""entry"": 0.8943683207035066, ""take_profit"": 0.8967288661003112, ""stop_loss"": 0.8345670294761658, ""side"": 0.9, ""symbol"": 0.9, ""capture_ts"": 0.95}",cae3e300b589,v_ops_apr_sep,20,1,1,2,"Maximo 52.277,100 52.268,031 52.250,000 52.225,000 52.200,000 52.175,000 52.150,000 52.125,000 52.104,600 52.075.000 52.069,100 00:55 52.050,000 52.025.000 52.019,411 52.006,100 51.975,000 Minimo 51.050.000 51.953,700 15:0 51.925,000 51.900",[],price_regime_conflict
d2fcae5dfb56fc44,BTCUSDT,short,2026-09-12 11:03:26,,77518.83,,,77505.67,,,,,,open,Other,,Screenshot_20260912-110326.Moto App Launcher.png,D:\Danilo\Trading\Cursor Trading\assets\images\Operaciones del celular desde 1 abril hasta 17 septiembre\Screenshot_20260912-110326.Moto App Launcher.png,2026-09-12 11:03:26,0.847,"{""entry"": 0.95, ""take_profit"": 0.8890870094299317, ""side"": 0.65, ""symbol"": 0.9, ""capture_ts"": 0.95}",af5271abbe65,v_ops_apr_sep,14,2,3,0,"77.560,000 77.518,830 Maximo 77.505,670 77.490,367 7.480,000 77.433,810 7-449-000 77.418,750 77.400,797 Pacienci 11:00 77.360,000 0:00 XA 77.320,000 77.280.000 Deposito 77.263,510 Beneficio Minimo Swap 00:60 77.240,000 Comision 77.225,700 B",[],
aa3ac2994aabd263,BTCUSDT,short,2026-09-12 12:30:36,,77411.3,,,77280.07,,,,,,open,TradingView,,Screenshot_20260912-123036.TradingView.png,D:\Danilo\Trading\Cursor Trading\assets\images\Operaciones del celular desde 1 abril hasta 17 septiembre\Screenshot_20260912-123036.TradingView.png,2026-09-12 12:30:36,0.848,"{""entry"": 0.95, ""take_profit"": 0.8932700157165527, ""side"": 0.65, ""symbol"": 0.9, ""capture_ts"": 0.95}",e31e9bc89c0c,v_ops_apr_sep,15,3,1,0,"77.525,000 Maximo 77.505,670 77.490,367 77.474,610 77.450,000 77.425,000 77.411,300 77.400,797 77.375,000 77.350,000 12: 77.325,000 77.300,000 77288080 77.280,070 77.268,217 Minimo 77.255,190 53,1 50,0 39,3 1% 33,2 30,0 09:00AM 12:00PM",[],
065ff43b41025047,BTCUSDT,short,2026-09-13 17:26:33,,77411.3,,,77005.82,,,,,,open,TradingView,,Screenshot_20260913-172633.TradingView.png,D:\Danilo\Trading\Cursor Trading\assets\images\Operaciones del celular desde 1 abril hasta 17 septiembre\Screenshot_20260913-172633.TradingView.png,2026-09-13 17:26:33,0.848,"{""entry"": 0.95, ""take_profit"": 0.8936458134651184, ""side"": 0.65, ""symbol"": 0.9, ""capture_ts"": 0.95}",709969360fba,v_ops_apr_sep,14,3,2,0,"77490367 77.477,980 Maximo 77.450,000 77.411,300 77.350,000 77.319,570 77.300,000 77.280,070 7.250,000 16:00 77.200,000 77.150,000 77.100,000 77.050,000 77.005,820 76.950,000 70,0 51,9 50,0 1% 30,0",[],
45da7682ef74a9d7,BTCUSDT_REVIEW,short,2026-09-14 14:44:17,,52687.9,,,52452.9,,,,,,open,TradingView,,Screenshot_20260914-144417.TradingView.png,D:\Danilo\Trading\Cursor Trading\assets\images\Operaciones del celular desde 1 abril hasta 17 septiembre\Screenshot_20260914-144417.TradingView.png,2026-09-14 14:44:17,0.55,"{""entry"": 0.95, ""take_profit"": 0.8986549210548401, ""side"": 0.65, ""symbol"": 0.9, ""capture_ts"": 0.95}",af9786e97144,v_ops_apr_sep,18,2,2,0,"52.720,000 52.687,900 52.654,100 Maximo 52.636,716 52.600,000 52.575,400 52.560,000 52.546,031 ppp5pPND 52.520,000 52.480,000 52.452,900 00:43 52.400,000 52.379,000 52.360,000 52.320,000 52.299,788 55.200000 inimo 52.273,400 70,0 55,7 50,0 ",[],price_regime_conflict
b0cd017f79fe234e,BTCUSDT_REVIEW,long,2026-09-14 20:41:11,,52421.5,,52367.5,52501.8,,,,,1.487,open,TradingView,M5,Screenshot_20260914-204111.TradingView.png,D:\Danilo\Trading\Cursor Trading\assets\images\Operaciones del celular desde 1 abril hasta 17 septiembre\Screenshot_20260914-204111.TradingView.png,2026-09-14 20:41:11,0.55,"{""entry"": 0.8990108466148378, ""take_profit"": 0.8982815933227539, ""stop_loss"": 0.8457241916656495, ""side"": 0.9, ""symbol"": 0.9, ""capture_ts"": 0.95}",6cec9fd3c727,v_ops_apr_sep,27,1,1,2,"8:41 Vo 59% LTE 182 52.580,000 Volumen Actual: Vol. Promedio: 211 52.570,000 Relacion: 0.86x 52.560,000 Nivel: NORMAL 52.550,000 Direccion: 52.540,000 52.530,000 52.520,000 52.510,000 52.501,800 52.490,000 52.480,000 52.470,000 52.460,000 M",[],price_regime_conflict
db0abbab237446c7,US30,long,2026-09-15 08:31:54,,29180.73,,29059.85,,,,,,,open,TradingView,M30,Screenshot_20260915-083154.TradingView.png,D:\Danilo\Trading\Cursor Trading\assets\images\Operaciones del celular desde 1 abril hasta 17 septiembre\Screenshot_20260915-083154.TradingView.png,2026-09-15 08:31:54,0.662,"{""entry"": 0.95, ""stop_loss"": 0.4, ""side"": 0.55, ""symbol"": 0.75, ""capture_ts"": 0.95}",049690896cc4,v_ops_apr_sep,10,2,0,1,"29.180,730 29.172,550 Maximo 29.164,400 29.160,000 29.139,300 29.120,000 29.100,000 29.080,000 08:00 07:00 29.059,850 M30 03:07 09:00 Minimo 29.041,850",[],
c4125caec781d45b,UNKNOWN,,2026-09-15 10:01:37,,,,,,,,,,,unknown,TradingView,M15,Screenshot_20260915-100137.TradingView.png,D:\Danilo\Trading\Cursor Trading\assets\images\Operaciones del celular desde 1 abril hasta 17 septiembre\Screenshot_20260915-100137.TradingView.png,2026-09-15 10:01:37,0.3,"{""symbol"": 0.3, ""capture_ts"": 0.95}",2aef6050d96a,v_ops_apr_sep,0,0,0,0,"109,500 Maximo 109,348 109,253 03:24 1:00 109,000 108,801 108,710 M15 108,500 108,001 M30 0:00 107,500 107,000 106,832 106,509 106,000 00:60 105,864 Minimo 105,748","[""missing_entry"", ""missing_side"", ""low_confidence"", ""sparse_ocr""]",missing_side;missing_entry
f68f7bd278000285,BTCUSDT,long,2026-09-15 13:02:54,,76314.85,,76144.37,77060.11,,,,,4.372,open,TradingView,M15,Screenshot_20260915-130254.TradingView.png,D:\Danilo\Trading\Cursor Trading\assets\images\Operaciones del celular desde 1 abril hasta 17 septiembre\Screenshot_20260915-130254.TradingView.png,2026-09-15 13:02:54,0.887,"{""entry"": 0.8948019719123841, ""take_profit"": 0.8965950012207031, ""stop_loss"": 0.843378574848175, ""side"": 0.9, ""symbol"": 0.9, ""capture_ts"": 0.95}",0afb83245b6d,v_ops_apr_sep,14,1,1,2,"Maximo 77.343,440 77.200,000 77.060,110 77.000,000 76.943,210 02:06 76.800,000 M15 76.600,000 M30 76.400,000 76.314,850 76.200,000 76.144,370 76.000,000 75.800,000 Minimo 75.605,000",[],
94407c0e45bf39df,BTCUSDT_REVIEW,long,2026-09-16 10:11:29,,51941.6,,,52121.9,,,,,,open,TradingView,,Screenshot_20260916-101129.TradingView.png,D:\Danilo\Trading\Cursor Trading\assets\images\Operaciones del celular desde 1 abril hasta 17 septiembre\Screenshot_20260916-101129.TradingView.png,2026-09-16 10:11:29,0.55,"{""entry"": 0.95, ""take_profit"": 0.8950362277030945, ""side"": 0.65, ""symbol"": 0.9, ""capture_ts"": 0.95}",a713dd24f9f1,v_ops_apr_sep,16,3,3,0,"52.280.000 Maximo 52.270.800 52.259,762 52.240,000 52.200,000 52.160,000 52.121,900 52.104,300 52.087,168 52-040000 1:00 52.033,200 52.000,000 51.960,000 51.941,600 00:60 51.920,000 51.886,961 Minimo",[],price_regime_conflict
240edd50c09ac023,BTCUSDT,,2026-09-16 17:30:53,,76220.844,,75733.61,75490.73,,,,,1.498,open,TradingView,,Screenshot_20260916-173053.TradingView.png,D:\Danilo\Trading\Cursor Trading\assets\images\Operaciones del celular desde 1 abril hasta 17 septiembre\Screenshot_20260916-173053.TradingView.png,2026-09-16 17:30:53,0.896,"{""entry"": 0.95, ""take_profit"": 0.8909770703315736, ""stop_loss"": 0.8418431735038758, ""symbol"": 0.9, ""capture_ts"": 0.95}",26946308123e,v_ops_apr_sep,13,2,1,1,"76600.000 Maximo 76.560,760 76.400,000 76.220,844 76.164,560 76.000,000 16:00 17:0 75.800,000 75.733,610 04:08 18:00 75.600,00u 75.490,730 75.400,000 75.200,000 Minimo 75.064,820 70,0 62,0 DDAD M 50,0 39.1 00PM 03:00PM 06:00PM","[""missing_side""]",missing_side
c42563f4e10be629,US30,short,2026-09-17 10:58:29,,29446.13,,,29306.95,,,,,,open,TradingView,,Screenshot_20260917-105829.TradingView.png,D:\Danilo\Trading\Cursor Trading\assets\images\Operaciones del celular desde 1 abril hasta 17 septiembre\Screenshot_20260917-105829.TradingView.png,2026-09-17 10:58:29,0.809,"{""entry"": 0.95, ""take_profit"": 0.8870743298530579, ""side"": 0.65, ""symbol"": 0.75, ""capture_ts"": 0.95}",976134598a2f,v_ops_apr_sep,14,2,2,1,"29.460,000 Maximo 29.446,130 29.441,112 29.425,650 01:32 29.400.000 29.395,620 29.380,000 29.360,000 11:00 29.340,000 10:00 29.320,000 20.310241 29.306,950 29.300,000 09: 0C Minimo 29.289,550",[],
